,time,x,y
0,0.22632875727094115,11.4523739,104.8079932
1,0.15743242660123857,11.469026800000002,104.7079825
2,0.5332604996496734,11.490956599999999,104.8338443
3,0.7826422037846632,11.511254,104.7733556
4,0.12737178921750492,11.5119431,104.8777977
5,0.8538087025373672,11.512098,104.775925
6,0.7233820293669202,11.5133615,104.7730546
7,0.2540164155754272,11.5144664,104.9357771
8,0.6164326647494565,11.5172529,104.8234052
9,0.36466195706020166,11.5202662,104.7782502
10,0.7991944793576449,11.5215539,104.8832871
11,0.6743115981587982,11.521554,104.88328700000001
12,0.6932555753083189,11.5219503,104.91674979999999
13,0.18353844320384283,11.5222228,104.88443079999999
14,0.17212203000673043,11.52272,104.851357
15,0.10374055501059554,11.5234344,104.8518122
16,0.3937971005561506,11.5254015,104.93825530000001
17,0.17512929112501685,11.5261196,104.90956059999999
18,0.904546241828665,11.526261,104.87923500000001
19,0.07462428778697039,11.526717199999998,104.91167079999998
20,0.24775254636447885,11.527203199999999,104.87928629999999
21,0.8559260082679526,11.5285777,104.85760330000001
22,0.03473559591118036,11.528578,104.857603
23,0.43114313436886276,11.528773900000001,104.9174804
24,0.6940822065721699,11.529027000000001,104.85749100000001
25,0.9643226955532962,11.529027099999999,104.85749059999999
26,0.8197902621140145,11.529330999999999,104.91720600000001
27,0.03005396352794909,11.5294699,104.85762209999999
28,0.6395069675216352,11.5296677,104.8825291
29,0.7519376273477644,11.529734,104.8581706
30,0.5421382071135604,11.529734,104.858171
31,0.741839115348064,11.5304105,104.85705540000001
32,0.13813191692360416,11.531033099999998,104.99492920000002
33,0.9378952625995316,11.531194000000001,104.91709399999999
34,0.5569506791597738,11.531272099999999,104.93656750000001
35,0.5790273462555772,11.531371,104.934304
36,0.7440872314078292,11.5313713,104.9343038
37,0.4870030558074824,11.531616,104.940243
38,0.9071740784575257,11.531805,104.916855
39,0.0970091227122909,11.53181,104.934629
40,0.25480443661025043,11.531907400000001,104.9378121
41,0.0929083478297471,11.531919,104.915925
42,0.5407456408235489,11.5320546,104.9596131
43,0.2446053446149069,11.532072,104.945879
44,0.9779600476041673,11.5329516,104.92328159999998
45,0.5537896211779527,11.532952,104.923282
46,0.6091671375279412,11.5329981,104.92998270000001
47,0.08544079151238892,11.533221000000001,104.91181
48,0.9500602794523759,11.533282199999999,104.91397309999999
49,0.8243418674677548,11.533513099999999,104.9277519
50,0.10471430393086012,11.53391,104.88149399999999
51,0.7738217211060519,11.534105,104.917758
52,0.5788543826195014,11.5341882,104.818467
53,0.39435400936806564,11.534201699999999,104.9794507
54,0.0653472845564973,11.5342397,104.9077347
55,0.4748403617714628,11.5343962,104.9214064
56,0.10568128978933977,11.534545,104.91253600000002
57,0.06529679604775451,11.5355859,104.92469270000001
58,0.6687432408389407,11.535633,104.914798
59,0.36205704457532417,11.535763000000001,104.916248
60,0.3073937511522504,11.535781199999999,104.92857990000002
61,0.2540293061565303,11.5358219,104.92226740000001
62,0.3492021741998236,11.535828500000001,104.9159253
63,0.384080804597143,11.536239,104.9235
64,0.6530622922817633,11.536239199999999,104.9235001
65,0.1804130009912449,11.5363142,104.9287168
66,0.8823028887393705,11.5364649,104.92912079999999
67,0.8966909505127846,11.536468300000001,104.92916070000001
68,0.18069035667242173,11.5367,104.91478000000001
69,0.16180450961493154,11.536750999999999,104.916872
70,0.9722870982540078,11.5372761,104.90869109999998
71,0.5920432548073596,11.537656,104.923604
72,0.8559223775077606,11.5376604,104.9102446
73,0.2985253449268803,11.5376879,104.9136035
74,0.2469620139012243,11.537771000000001,104.914107
75,0.9363815099720184,11.5378179,104.9205949
76,0.9870405562066016,11.538135,104.924198
77,0.8142034204620215,11.5385844,104.92183349999999
78,0.2898257259733764,11.538614,104.91536699999999
79,0.0800543733755481,11.5387278,104.92251200000001
80,0.5472340682243094,11.5388034,104.9283439
81,0.39348563061894803,11.538855900000001,104.9242187
82,0.09964254122399063,11.538917,104.91688899999998
83,0.8441352739345256,11.5389257,104.90351670000001
84,0.4754643535349905,11.539212,104.917449
85,0.3533533340995504,11.5392832,104.92670849999999
86,0.5179165515767985,11.539422,104.915342
87,0.8464813073411153,11.539549000000001,104.9047165
88,0.4072407858417584,11.539671,104.914049
89,0.1762559931223907,11.5397321,104.9280951
90,0.6685684358617305,11.539736,104.922521
91,0.03861427833513931,11.539782,104.92294650000001
92,0.31646656018141983,11.5398168,104.9286189
93,0.40191764133806984,11.540465,104.9146
94,0.804566419038736,11.540465300000001,104.91459990000001
95,0.1374158637090418,11.540555,104.916848
96,0.3295456855121963,11.5405647,104.9174165
97,0.6833505779556279,11.540564999999999,104.91741599999999
98,0.5220664165081458,11.540640400000001,104.9298781
99,0.6257679856534495,11.540644,104.919229
100,0.3846181234517826,11.540747999999999,104.910404
101,0.5534281902409781,11.5409978,104.91730659999999
102,0.691218616344252,11.540998,104.92337179999998
103,0.801735069286823,11.541048,104.91464099999999
104,0.8010607007471983,11.541491,104.91796599999999
105,0.5586957652868985,11.541536,104.92246899999999
106,0.07378618912271073,11.541672,104.91603
107,0.2979964264344692,11.5416721,104.9160303
108,0.9002606840500429,11.5417225,104.9179574
109,0.9167903683340018,11.541723,104.917957
110,0.31456743129929665,11.542338,104.91954799999999
111,0.599315828706632,11.542533,104.90696100000001
112,0.5333036448336935,11.542897,104.919531
113,0.05499058157304548,11.5432762,104.92367959999999
114,0.3663830828632526,11.543408,104.927904
115,0.7905341354994685,11.5434429,104.92491059999999
116,0.19884496633701398,11.543443,104.92491059999999
117,0.18751856686913781,11.543443,104.92491100000001
118,0.4615800109975614,11.5437194,104.91096200000001
119,0.4704722269241446,11.543985000000001,104.913948
120,0.8741930647938134,11.544023900000001,104.9233443
121,0.17701532266462472,11.544046,104.91588
122,0.9356333909514061,11.5440462,104.9158797
123,0.012300208222403963,11.544115199999998,104.9318285
124,0.9688812504169481,11.5443393,104.93425220000002
125,0.5810305448212436,11.544389500000001,104.9253596
126,0.04105006169598735,11.5444309,104.9130743
127,0.7102067496302186,11.5446418,104.9131519
128,0.10426903783397312,11.5446874,104.9130285
129,0.29788874061627624,11.5447662,104.9334857
130,0.4869252307399564,11.544872900000001,104.89216680000001
131,0.6812772592823213,11.545061,104.8731252
132,0.1763478053927514,11.545371099999999,104.91242199999999
133,0.3037745636238779,11.5453844,104.9229764
134,0.551260205061097,11.545442300000001,104.9283
135,0.5237438382930757,11.545516000000001,104.91750900000001
136,0.009929893359319375,11.5455162,104.91750929999999
137,0.15538139267422035,11.545525099999999,104.9246334
138,0.6377236547345728,11.545575,104.925274
139,0.46567768573577584,11.545736,104.90083519999999
140,0.5969275430867326,11.545782,104.90131570000001
141,0.9046030412282586,11.54593,104.91261000000002
142,0.5839018402767531,11.5459306,104.92295890000001
143,0.6150240083816908,11.546087,104.915029
144,0.5390571408444116,11.546141800000001,104.92377809999999
145,0.7530617478275623,11.5461616,104.92453229999998
146,0.9585094996153443,11.5462349,104.9212869
147,0.6347876221364545,11.546235000000001,104.921287
148,0.7772164264404908,11.5463784,104.90162839999999
149,0.626202539303812,11.546455400000001,104.90050590000001
150,0.8194893868874757,11.546503,104.9403455
151,0.7304823425045963,11.5465835,104.90779280000001
152,0.33866999471080883,11.546613,104.908323
153,0.10870138085010461,11.5467063,104.9084305
154,0.5796928196329764,11.546814999999999,104.90842090000001
155,0.8830087862785705,11.5468358,104.89714579999999
156,0.7111412672266458,11.547186,104.90879
157,0.5356495557253061,11.547219,104.917047
158,0.1398229997824425,11.547219199999999,104.91704750000001
159,0.6950828904009406,11.547361500000001,104.8643223
160,0.19062823132396234,11.547410000000001,104.9000815
161,0.0038294972183881004,11.547892800000001,104.9263081
162,0.2588106611000688,11.547897599999999,104.92706100000001
163,0.5956959967104283,11.5479206,104.927022
164,0.7327084117598163,11.547972300000001,104.90712759999998
165,0.532298125960347,11.547977000000001,104.932566
166,0.25822895120380884,11.547999699999998,104.92033729999999
167,0.06533145421472097,11.5480325,104.92655249999999
168,0.810191784609218,11.54815,104.919251
169,0.20279571362889492,11.5481615,104.90703640000001
170,0.49689740173916486,11.548305000000001,104.932533
171,0.6092340214011766,11.5483079,104.85275859999999
172,0.19769179296150663,11.5484821,104.92553059999999
173,0.6244826748658714,11.548878,104.9213643
174,0.38303510919964734,11.5489408,104.92733759999999
175,0.28854175089478407,11.548941000000001,104.92733799999999
176,0.6768276228916463,11.5490118,104.9222593
177,0.9924911080150719,11.5490974,104.90671110000001
178,0.6131322188460637,11.549751400000002,104.91934669999999
179,0.5133790412208061,11.5499853,104.9060757
180,0.9344899688178392,11.550001400000001,104.90885449999999
181,0.06821958862838762,11.5500141,104.93267970000001
182,0.5371755098185458,11.5500623,104.92471850000001
183,0.7361921448759696,11.550185899999999,104.9037959
184,0.3439941697671143,11.550272,104.92603999999999
185,0.06053455690389731,11.5503532,104.9264952
186,0.4400555029753259,11.550378199999999,104.90256780000001
187,0.8339546200755873,11.550399,104.9269871
188,0.2002334692977259,11.5506213,104.9309384
189,0.28661159662869384,11.5506602,104.9214683
190,0.24310352636406796,11.55075,104.93097
191,0.41071000471907115,11.550839999999999,104.9179118
192,0.2807766971656609,11.5508978,104.92536299999999
193,0.38913906738040793,11.550898,104.92536299999999
194,0.6177909481377741,11.551252,104.866298
195,0.14736227615004893,11.5512914,104.90253030000001
196,0.605407170814723,11.551455,104.9242287
197,0.5288311629137942,11.5516064,104.9252567
198,0.7697087150666723,11.5516304,104.8711243
199,0.5777698914960442,11.5516382,104.8735034
200,0.37735345849293,11.551728599999999,104.88813799999998
201,0.7267818741341883,11.551798,104.9222472
202,0.5011031509205129,11.5519424,104.932111
203,0.6822443042747722,11.5520124,104.9152162
204,0.5423166630648368,11.5522109,104.9251635
205,0.7948263704325397,11.5524591,104.905794
206,0.3972308613624157,11.552586699999999,104.9285048
207,0.026891073307528268,11.5525955,104.8448707
208,0.985937897513763,11.5526907,104.9025545
209,0.20907166475822725,11.552789,104.9357825
210,0.08037693205806384,11.552826,104.925068
211,0.49572651325418704,11.552826,104.92506850000001
212,0.6214743380566204,11.552845,104.904849
213,0.5255282724146962,11.5528481,104.92506850000001
214,0.41079661229639586,11.552951199999999,104.91207549999999
215,0.5053814791315883,11.552995,104.917847
216,0.4403142089929428,11.5529952,104.9178473
217,0.5214956634235506,11.553037,104.91926299999999
218,0.7920552662780497,11.553048,104.922899
219,0.9742502649120043,11.5530705,104.93005659999999
220,0.7725646157748223,11.55312,104.92359599999999
221,0.21813009831154562,11.553148,104.88530659999999
222,0.17961044730837417,11.5531939,104.89005800000001
223,0.9563810711184961,11.5532602,104.92182050000001
224,0.3506254227836374,11.553303999999999,104.92178759999999
225,0.22119297857150944,11.5534125,104.92020049999999
226,0.9718981242068957,11.553530300000002,104.92420259999999
227,0.33198771583401987,11.553635,104.903833
228,0.34965565492961714,11.5536483,104.92648740000001
229,0.2274544363263863,11.553828900000001,104.92978590000001
230,0.6201179179314078,11.553916599999999,104.9353565
231,0.6091148954480243,11.553985899999999,104.92496829999999
232,0.611708042604558,11.5542275,104.92972749999998
233,0.27582452279105796,11.554228,104.929728
234,0.8434817570282567,11.5542928,104.91235619999999
235,0.181959706352817,11.554317999999999,104.929851
236,0.6271248997123853,11.554406,104.914584
237,0.1952757864922101,11.5544061,104.914584
238,0.13359659647188016,11.554424000000001,104.92382099999999
239,0.49247506223364057,11.5545978,104.9286834
240,0.09481832929295919,11.554598,104.92368300000001
241,0.33661638003728755,11.554598,104.928683
242,0.4412600018555035,11.554697,104.9247795
243,0.5278555161523872,11.554705,104.92906799999999
244,0.11559628195422855,11.554742,104.92941699999999
245,0.6047656305443316,11.554742,104.9294173
246,0.39011556870168396,11.554801300000001,104.92875
247,0.5897856612691708,11.5549388,104.9388018
248,0.6910900606879478,11.554963,104.88673840000001
249,0.41119035360182765,11.555038699999999,104.93077930000001
250,0.7099964581356725,11.5550393,104.9307754
251,0.07826816352352584,11.5550576,104.93039909999999
252,0.40245413721929646,11.5550578,104.93039830000001
253,0.21062026029115788,11.5552448,104.9210449
254,0.19904605188306723,11.5552483,104.91022759999998
255,0.2176204606758041,11.5553035,104.9329232
256,0.1508475827454817,11.555304,104.932923
257,0.33030535138151396,11.555451099999999,104.9255608
258,0.6872451151488063,11.555458,104.925605
259,0.17199739268712222,11.555470699999999,104.92569350000001
260,0.9554127048629736,11.5556609,104.928234
261,0.46170457457708036,11.555661,104.928234
262,0.4701757988429248,11.5557554,104.92176780000001
263,0.9286285365141816,11.555814999999999,104.86679369999999
264,0.8631459688657188,11.5558477,104.91946429999999
265,0.5641247598777551,11.5558875,104.9206701
266,0.026322107105127723,11.555930300000002,104.92258840000001
267,0.18056851048970368,11.5560616,104.9369431
268,0.5041004317038001,11.556127900000002,104.9340623
269,0.29467062706805747,11.556180099999999,104.9150956
270,0.0288101405372162,11.556263000000001,104.90671999999999
271,0.9579168658906139,11.556373800000001,104.92820990000001
272,0.8899606065240132,11.556436699999999,104.9268794
273,0.45885487816458825,11.556558,104.84035440000001
274,0.6177332742669198,11.5565668,104.93313700000002
275,0.5716676824036351,11.556695,104.921246
276,0.21969756299244003,11.556997099999998,104.93096340000001
277,0.47547298529611404,11.5570056,104.92053999999999
278,0.5757253249227003,11.557006,104.92053999999999
279,0.8260106009951041,11.5570993,104.93110870000001
280,0.23671691757983282,11.5571587,104.9174969
281,0.8687209460316255,11.5573464,104.92212679999999
282,0.8033134347886723,11.557383,104.924586
283,0.4766794721210441,11.5574513,104.9333642
284,0.2093068360335626,11.557585699999999,104.9163827
285,0.24641467843582987,11.5577818,104.90125929999999
286,0.8855812256173685,11.557792,104.923992
287,0.1129440521610835,11.557836,104.88832099999999
288,0.8229415629397993,11.5578361,104.8883213
289,0.37271063981233443,11.55817,104.91754399999999
290,0.5812906016211989,11.558197400000001,104.9095537
291,0.3627166250385422,11.558287,104.920177
292,0.6145120080911352,11.558322,104.931423
293,0.1239625327048347,11.5583576,104.91992830000001
294,0.6434744851444155,11.5583595,104.91187450000001
295,0.24195987095539628,11.5583764,104.91981299999999
296,0.32288132301088424,11.5583839,104.93315159999999
297,0.8102246625874212,11.558384,104.933152
298,0.9033540876012636,11.558425,104.919825
299,0.6225960489422131,11.558503300000002,104.92729569999999
300,0.5377395131112379,11.558887400000001,104.93728829999999
301,0.8519136925070926,11.559006,104.929903
302,0.13514388944101863,11.5590087,104.92886680000001
303,0.09903433288568386,11.5592069,104.92376399999999
304,0.9561904540942169,11.559207,104.92376399999999
305,0.7403101105968957,11.559251199999999,104.92392770000001
306,0.17931385494870578,11.559532,104.92175900000001
307,0.8653225925342084,11.5595564,104.9335866
308,0.4990950388309755,11.559569,104.933653
309,0.598931125618684,11.5596545,104.9280475
310,0.05589922601064834,11.5597373,104.9279375
311,0.8206719977389617,11.559816,104.93455
312,0.23750993951788346,11.559847099999999,104.92378899999999
313,0.8320915004314828,11.5598548,104.93619070000001
314,0.750693372317,11.560122999999999,104.92102209999999
315,0.5826975780223591,11.5601499,104.9212114
316,0.574900665962045,11.560162199999999,104.92864469999999
317,0.9423638432442966,11.560217399999999,104.9216848
318,0.27600086758717,11.5602309,104.9217794
319,0.15159289431190381,11.5602713,104.92206340000001
320,0.8161353711216431,11.560298300000001,104.9222527
321,0.037318367675290065,11.5604796,104.92222579999999
322,0.568214335097833,11.560846000000002,104.92045300000001
323,0.623711180007509,11.560913000000001,104.923606
324,0.4940311829392685,11.5609499,104.92472849999999
325,0.16369813984097825,11.560953,104.92928429999999
326,0.2980287325540283,11.5610718,104.93580449999999
327,0.9606182841808074,11.561076,104.92766100000001
328,0.4490177987960413,11.561129199999998,104.9171593
329,0.377980197523627,11.561194500000001,104.93112079999999
330,0.15828562769950916,11.5612522,104.9343775
331,0.510542038554679,11.561277,104.93363799999999
332,0.5124586063058385,11.561539,104.872119
333,0.6159560970264728,11.5616273,104.9263639
334,0.2564238174178449,11.561777000000001,104.927353
335,0.9445278310073744,11.561931699999999,104.90705759999999
336,0.9506644696433288,11.5619672,104.9073423
337,0.5196942576889705,11.561976,104.92328799999999
338,0.19202642690832405,11.562146,104.921097
339,0.23093924751296968,11.562583,104.923158
340,0.41832988489691325,11.562583300000002,104.92315759999998
341,0.7275175036796361,11.5626268,104.928546
342,0.13268619415203686,11.562653599999999,104.8743902
343,0.979572986222226,11.562940600000001,104.8650088
344,0.5741406558158451,11.563056300000001,104.9321305
345,0.5339216238797868,11.5632713,104.9335923
346,0.49375411355632737,11.563366,104.91626770000002
347,0.5270103801190674,11.5633767,104.86391979999999
348,0.1022719902176853,11.5634541,104.8683158
349,0.6264784916555365,11.5635738,104.9323592
350,0.48184530406126325,11.563654199999998,104.9114183
351,0.7620951442454181,11.563665,104.911068
352,0.09621260046636004,11.5637344,104.89963540000001
353,0.14380093881643852,11.5637476,104.9239265
354,0.8916841593054455,11.5637998,104.88145349999999
355,0.21934689093742155,11.563858300000001,104.92247320000001
356,0.8844786399872252,11.563902,104.931252
357,0.03159980773231286,11.563977900000001,104.89034209999998
358,0.1643584622319253,11.564173,104.92280500000001
359,0.6740474211207842,11.5643828,104.8995378
360,0.706029829648121,11.564400599999999,104.91119009999998
361,0.6945062992023082,11.564469,104.92599299999999
362,0.3031876833692636,11.5644808,104.9175591
363,0.7555679799029901,11.564619,104.92263
364,0.5458790530730194,11.564689999999999,104.927673
365,0.8392392592437714,11.564724,104.924628
366,0.9525019444104086,11.5647316,104.92243159999998
367,0.15445035497020032,11.564732000000001,104.922432
368,0.11017580411664563,11.564795,104.927198
369,0.6522208121577703,11.564862300000001,104.925794
370,0.6751933010727782,11.5649,104.92592900000001
371,0.7852867303246039,11.565180999999999,104.919402
372,0.5314510638977531,11.565235699999999,104.92743
373,0.6338387587870004,11.5654973,104.91176180000001
374,0.32762259313437847,11.565723,104.932736
375,0.026335593457826656,11.565735,104.899979
376,0.9057346324493292,11.565757000000001,104.923534
377,0.8309212698269784,11.565797,104.92578999999999
378,0.967565689305315,11.5658289,104.88879080000001
379,0.0807343953280214,11.565924699999998,104.9170963
380,0.022327385814509437,11.566028,104.920693
381,0.8865770094478733,11.566127,104.928977
382,0.6381072423735723,11.566133,104.92702
383,0.8097984726078835,11.5663356,104.8933902
384,0.04574100358157662,11.5664795,104.9119702
385,0.6718957608984615,11.567022,104.89741299999999
386,0.045155836992928244,11.5673254,104.9097338
387,0.1723540077195893,11.5674553,104.90813349999999
388,0.5016263163036058,11.567511,104.90439029999999
389,0.32875290079811115,11.5676495,104.89250220000001
390,0.7741236847995864,11.5677421,104.92081680000001
391,0.47919031409755686,11.567901699999998,104.9210939
392,0.3021549691903721,11.567969,104.922855
393,0.5827616957836337,11.568010000000001,104.923204
394,0.011680475984173544,11.5680104,104.9232038
395,0.5562642236758651,11.568278999999999,104.924719
396,0.0734874279239145,11.5685909,104.90224029999999
397,0.3674116009104821,11.568605999999999,104.92436200000002
398,0.29102478022886724,11.568671,104.918892
399,0.8839691490157047,11.5688812,104.8924841
400,0.07765020820874946,11.568986,104.8906955
401,0.5367496430699568,11.5690447,104.88847179999999
402,0.560375077290509,11.56905,104.92884699999999
403,0.42713528993966865,11.569272,104.8931446
404,0.42805915934151584,11.569288199999999,104.90259099999999
405,0.3436050032783917,11.569349,104.91568899999999
406,0.39883587193723513,11.569472099999999,104.90364960000001
407,0.4442272290494821,11.569574000000001,104.92943700000001
408,0.838349921261569,11.5703186,104.9184116
